id,smiles,cyp3a4
ID_1504,CCC(=O)NNc1cc(=O)c2c([nH]1)[n](c(=O)[n](c2=O)C)C,0
ID_1674,O=C(NNc1cc(=O)c2c([nH]1)[n](c(=O)[n](c2=O)C)C)C(CCC)CCC,0
ID_8951,C[n]1c2[n]c([n](c2c(=O)[nH]c1=O)CCN1CCOCC1)CN(Cc1ccccc1)Cc1ccccc1,1
ID_5613,C[n]1c2[n]c(CN3CCN(c4ccc(OC)cc4)CC3)[n](CCCc3ccccc3)c2c(=O)[nH]c1=O,1
ID_2638,CCOC(=O)N1CCN(Cc2[n]c3[n](C)c(=O)[nH]c(=O)c3[n]2Cc2c(C)cccc2)CC1,1
ID_8641,Cc1sc(SCCC[n]2c3c([n]c2N2CCN(c4ccccc4)CC2)[n](C)c(=O)[nH]c3=O)[n][n]1,1
ID_2330,CCN1CCN(c2[n]c3[n](C)c(=O)[nH]c(=O)c3[n]2CCCSc2[n]ccc[n]2)CC1,0
ID_8994,Brc1cc(C[n]2c3c([n]c2NCC2OCCC2)[n](c(=O)[n](c3=O)C)C)ccc1,1
ID_8362,OC(C[n]1c2c([n]c1NCc1ccccc1)[n](C)c(=O)[nH]c2=O)COc1c(C)cccc1,1
ID_6199,COc1cc(C[n]2c3c([n]c2NCc2c[n]ccc2)[n](c(=O)[n](c3=O)C)C)ccc1,1
ID_8364,Cc1c(OCC2Oc3[n]c4[n](C)c(=O)[nH]c(=O)c4[n]3C2)cccc1,0
ID_3261,CC[n]1c(=O)c2[n]3CCSc3[n]c2[n](C)c1=O,0
ID_8996,O=c1[n](c(=O)[n](c2[n]c[n](CC(OCc3ccccc3Cl)COCc3ccccc3Cl)c12)C)C,1
ID_3780,O=c1[n](c(=O)[n](c2[n]c[n](CCCN=C3CCCCN3C)c12)C)C,0
ID_8953,OCCCNc1[n]c2[n](C)c(=O)[nH]c(=O)c2[n]1CCCc1ccccc1,0
ID_8999,O=c1[n](C)c(=O)[n](c2c1[n](CN1CCN(C[n]3c4c(=O)[n](C)c(=O)[n](c4[n]c3)C)CC1)c[n]2)C,0
ID_4172,O=C(OC)C[n]1c(=O)c2[n](Cc3c(Cl)cccc3)c(Br)[n]c2[n](C)c1=O,0
ID_3615,Brc1c(C[n]2c3c([n]c2N(C)C)[n](C)c(=O)[nH]c3=O)cccc1,0
ID_323,C=CC[n]1c(=O)c2[n](Cc3c(Cl)cccc3)c(Br)[n]c2[n](C)c1=O,1
ID_7483,O=c1[nH]c(=O)[nH]c2[n]c3c(cc12)cc(c(c3)C)C,0
ID_3260,CC[n]1c(=O)c2c([nH]c1=O)cccc2,0
ID_9006,O=c1[n](c(=O)[n](c2c1c[n](c1ccccc1)c2)C)C,0
ID_8389,Cc1cc[n][n]2cc3c(=O)[n](c(=O)[n](c3c12)C)C,0
ID_1326,O=c1[nH]c(=O)[nH]c2c([nH][n]c12)[C@H]1OC[C@@H]2[C@H]1OC(O2)(C)C,0
ID_2124,CCC[n]1c([n]c2c1[nH]c(=O)[n](C)c2=O)c1ccccc1,0
ID_11769,O=c1[nH]c(=O)[nH]c2c1[n]c1c([n]2)cccc1,0
ID_5177,CC(=NCCC[n]1cc[n]c1)c1c(=O)[nH]c(=O)[n](c2ccc(OC)cc2)c1O,0
ID_6337,Oc1c(C=NCCN2CCNCC2)c(=O)[nH]c(=O)[n]1c1c(OC)cccc1,0
ID_7271,Oc1c(C=NCCN2CCOCC2)c(=O)[nH]c(=O)[n]1c1c(cc(C)cc1C)C,1
ID_6095,Oc1c(C=NCCN2CCOCC2)c(=O)[nH]c(=O)[n]1c1cc(OC)ccc1,0
ID_6096,Oc1c(C=NCc2cc3c(cc2)OCO3)c(=O)[nH]c(=O)[n]1c1cc(OC)ccc1,1
ID_377,CC(=NCc1occc1)c1c(=O)[nH]c(=O)[n](c2ccccc2)c1O,0
ID_11770,Fc1cc(N=Cc2c(=O)[nH]c(=O)[n](CCC3=CCCCC3)c2O)ccc1,0
ID_11772,Fc1ccc(CC[n]2c(O)c(C=NCCCN3CCOCC3)c(=O)[nH]c2=O)cc1,1
ID_9021,O[C@@H](COCc1occc1)CO/N=C1\[C@@H]2CC[n]3[n]([C@H]2[C@H](O)[C@H]2O[C@H]12)c(=O)[n](C)c3=O,0
ID_9022,O[C@H]1[C@H]2[C@@H](CC[n]3[n]2c(=O)[n](C)c3=O)/C(=N\OCc2ccccc2)/[C@H]2O[C@H]12,0
ID_11775,O=c1[nH]c(=S)[nH]c2NCN(Cc12)CCCN1CCOCC1,0
ID_1843,CCCCNC(=O)CC[n]1c(=O)c2c([nH]c1=S)cc1c(c2)OCO1,1
ID_4618,O=C(NCCOC)CCCCC[n]1c(=O)c2c([nH]c1=S)cccc2,1
ID_4749,O=C(NC(C)C)c1ccc2c([nH]c(=S)[n](CCOC)c2=O)c1,0
ID_8979,O=c1[n](C)c(=S)[n](c2c1[nH]c([n]2)CCCCc1[nH]c2c(=O)[n](C)c(=S)[n](c2[n]1)C)C,1
ID_1114,O=c1[n](CCCOC(C)C)c(=S)[nH]c2[n]cccc12,0
ID_4601,O=c1[n](CCCOC)c(=S)[nH]c2[n]cccc12,0
ID_3292,Oc1c(C(c2[n]cccc2)c2c(=O)[nH]c(=S)[n](c2O)CC)c(=O)[nH]c(=S)[n]1CC,0
ID_9051,Oc1c(C(c2[n]cccc2)c2c(=O)[nH]c(=S)[n](c2O)C)c(=O)[nH]c(=S)[n]1C,0
ID_9052,Oc1c(C(c2[n]cccc2)c2c(=O)[n](c(=S)[n](c2O)C)C)c(=O)[n](c(=S)[n]1C)C,1
ID_9848,O=c1[nH]c(=S)[nH]c(N)c1N=Nc1c(cc(S(=O)(=O)N)cc1Br)Br,0
ID_11776,O=c1[nH]c(=S)[nH][n]c1Cc1ccccc1,0
ID_11777,S=c1[nH]c(=O)[nH]c2[n](c3ccccc3)c(=O)[nH]c12,0
ID_9024,O=c1[n](c(=S)c2[nH]c(SCCCc3ccccc3)[n]c2[n]1C)C,0
ID_9026,O=c1[n](c(=S)c2[nH]c(SCCN3CCCC3)[n]c2[n]1C)C,0
ID_9027,O=c1[n](c(=S)c2[nH]c(SCc3ccc[n]c3)[n]c2[n]1C)C,1
ID_7710,Fc1ccc(C[n]2[n][n]c3c2[n]c([nH]c3=O)C2CCN(S(=O)(=O)c3cc(C)ccc3C)CC2)cc1,1
ID_8077,O=c1[nH]c([n]c2c1c[n][n]2c1ccccc1)CSc1[n]c2cc(C)ccc2[nH]1,1
ID_4756,O=c1[nH]c([n]c2c1cccc2)CSc1[n](CCOC)c(Cc2ccccc2)[n][n]1,1
ID_8473,O=c1[nH]c([n]c(C)c1Cc1c2c(ccc1)cccc2)N1CCN(c2ccccc2)CC1,0
ID_342,C=CC[n]1c(=O)c2c(c3occc3)csc2[n]c1SCc1ccc2c(c1)OCO2,1
ID_11779,O=c1[nH]c(=S)[n]c(SCc2c(c(c(Cl)c(c2Cl)Cl)Cl)Cl)[nH]1,1
ID_6590,Clc1ccc(CSc2[n]c3c(c(=O)[n]2OC)cccc3)cc1,0
ID_6591,Clc1cc(CSc2[n]c3c(c(=O)[n]2OC)cccc3)ccc1,0
ID_6589,O=c1c2c([n]c(SCc3c(cc(C)cc3)C)[n]1OC)cccc2,1
ID_3317,CC[n]1c(=O)c2cc3c([n]c2[n]c1SCc1c(cc(Cl)cc1)Cl)CCCC3,1
ID_343,C=CC[n]1c(=O)c2c(c3oc(C)cc3)csc2[n]c1SCc1ccccc1,0
ID_4603,O=c1[n](CCCOC)c(SCc2oc(c3ccccc3)[n][n]2)[n]c2sc3c(c12)CCC3,1
ID_11780,O=c1[nH]c2c([nH]c(=S)[nH]c2=S)[nH]1,0
ID_3936,O=c1[n](c(=O)[n](c2Oc3c(N(C(c4cc(N(=O)=O)ccc4)c12)C)cccc3)C)C,1
ID_9068,O=c1[n](c(=O)[n](c2NCN(Cc12)CCN1CCNCC1)C)C,0
ID_4106,Clc1cc(C2C(=C(Sc3[nH]c(=O)sc23)C(=O)OC)C(=O)OC)c(O)cc1,1
ID_6276,COc1c2[C@H]3[C@H](COc2ccc1)CN(C3)CCCC[n]1c(=O)c2sc3[n]cc([n]c3c2[nH]c1=O)c1ccccc1,1
ID_1559,CCC([n]1[n][n][n]c1C(N1CCCCC1)c1cc2c([nH]c1=O)cc1c(c2)OCO1)(C)C,1
ID_6374,O=c1[nH]c2c(cc1CN(Cc1[n][n][n][n]1Cc1occc1)Cc1c(OC)cccc1)cc1c(c2)OCCO1,1
ID_1558,CCC([n]1[n][n][n]c1C(C(C)C)N(Cc1cc2c([nH]c1=O)cc1c(c2)OCO1)Cc1occc1)(C)C,1
ID_11784,OCCCN(Cc1cc2c([nH]c1=O)cc1c(c2)OCO1)Cc1[n][n][n][n]1Cc1ccc(F)cc1,1
ID_9016,O=c1[n](c2cc(ccc2[n]1C)\C=N\[n]1c[n][n]c1)C,0
ID_7547,O=c1[nH]c2cc(N=Cc3c([nH][n](c4cc(c(cc4)C)C)c3=O)C)ccc2[nH]1,1
ID_1964,O=C(NCCN(CCC)CCC)C1CCCN(C1)S(=O)(=O)c1ccc2[n](C)c(=O)oc2c1,0
ID_2590,O=C(OCC)C[n]1c2ccc(cc2oc1=O)S(=O)(=O)NCCc1cc(c(cc1)OCC)OCC,1
ID_8189,Cc1cc(N(C)S(=O)(=O)c2cc3c(cc2)[nH]c(=O)c(=O)[nH]3)ccc1,1
ID_9752,NS(=O)(=O)c1cccc2c1c(cc1c2[nH]c(=O)c(=O)[nH]1)N(=O)=O,0
ID_9753,NS(=O)(=O)c1cccc2c1c(cc1c2[nH]c(=O)c(=O)[nH]1)N(=O)=O,0
ID_9017,O=c1[n](c2cc(ccc2[n]1C)S(=O)(=O)O)C,0
ID_3258,CC[n]1c2c([nH]c1=O)cc(c(c2)Cl)Cl,1
ID_3266,O=c1[n](c2cc(ccc2[n]1CC)N(=O)=O)CC,0
ID_9018,N#CC[n]1c(=O)[n](C)c2c1cccc2,0
ID_9019,O=C(O)CC[n]1c(=O)[n](C)c2c1cccc2,0
ID_3259,CC[n]1c2c([nH]c1=O)cccc2,0
ID_9348,N#Cc1c(N(=O)=O)cc2c(c1)[nH]c(=O)c(=O)[nH]2,0
ID_6829,C[C@@H](NCc1cc(Br)cc2c1[nH]c(=O)c(=O)[nH]2)P(=O)(O)O,0
ID_9351,N#Cc1c(N(=O)=O)cc2c(c1)[nH]c(=O)c(=O)[nH]2,0
ID_2641,CCOC(=O)N1CCN(c2c(c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)CC1,0
ID_1649,CCC1CCc2c(O1)c1c([nH]c2=O)cccc1,0
ID_6014,O=c1[nH]c2c(c3c4cc(OC)ccc4sc13)cccc2,0
ID_11785,O=c1[nH]c2ccccc2c2c1cccc2,0
ID_7529,O=c1[n](C)c2c(c3oc([n]c13)c1ccc(C)cc1)cccc2,1
ID_1794,CCCCCc1oc2c3c([nH]c(=O)c2[n]1)cccc3,0
ID_11783,Clc1cc2[nH]c(=O)c(c3cc(Oc4ccccc4)ccc3)c(O)c2cc1,0
ID_7481,O=c1[nH]c2c(cc1C(N(CC1OCCC1)Cc1occc1)c1[n][n][n][n]1C(C)(C)C)cc(c(c2)C)C,1
ID_5749,O=c1[nH]c2c(cc1CCNS(=O)(=O)c1ccc(C)cc1)c(OC)ccc2OC,1
ID_1608,CCC(N(CCN1CCOCC1)Cc1c(=O)[nH]c2ccc(C)cc2c1)c1[n][n][n][n]1CC1OCCC1,1
ID_6373,O=c1[nH]c2c(cc(cc2cc1CN(Cc1[n][n][n][n]1CC1OCCC1)Cc1c(OC)cccc1)C)C,1
ID_7302,Fc1ccc(C[n]2[n][n][n]c2CN(C2CCCC2)Cc2c(=O)[nH]c3c(c(cc(C)c3)C)c2)cc1,1
ID_6595,O=c1[nH]c2c(cc1CN(C1CCCCC1)S(=O)(=O)C)cccc2,1
ID_5874,O=C(C)N(CCc1ccccc1)Cc1c(=O)[nH]c2ccc(OC)cc2c1,1
ID_1557,OCCCN(Cc1c(=O)[nH]c2ccc(C)cc2c1)C(C(C)C)c1[n][n][n][n]1C(CC)(C)C,1
ID_2981,OCCCN(Cc1c(=O)[nH]c2ccc(OCC)cc2c1)Cc1[n][n][n][n]1CCc1ccccc1,1
ID_5024,OCCCN(Cc1c(=O)[nH]c2c(c1)cc(c(c2)OC)OC)S(=O)(=O)c1c(Cl)cccc1,1
ID_7808,O=c1[nH]c2c(c(O)c1N=Nc1c(cc(C)cc1)S(=O)(=O)N(C)C)cccc2,0
ID_1830,CCCCN1CCC([n]2c3c([nH]c2=O)cccc3)CC1,0
ID_10777,Clc1ccc2[n](C3CCN(CCC[n]4c5c([nH]c4=O)cccc5)CC3)c(=O)[nH]c2c1,0
ID_11786,Clc1ccc2[n](C3CCN(CCC[n]4c5c([nH]c4=O)cccc5)CC3)c(=O)[nH]c2c1,0
ID_4619,O=C(NCCOC)CC[n]1c2c(oc1=O)cccc2,0
ID_11781,O\C(=C/c1[n]c2[n]cc(Br)cc2[nH]c1=O)\c1ccc(F)cc1,1
ID_8626,O=Cc1c(C)[n][n]2c3c(c(=O)[nH]c12)cccc3,0
ID_7460,O=c1[nH]c2cc(C)[n][n]2c2c1cccc2,0
ID_9072,N#CCC[n]1c2c(c[n]c(N3CCNCC3)[n]2)[n]c(c2c[n](C)c3c2cccc3)c1=O,1
ID_9071,O=c1[n](c2c(c[n]c(N3CCNCC3)[n]2)[n]c1c1c[n](c2c1cccc2)C)C,1
ID_4715,O=c1[n](CCOC)c2c(c[n]c(N3CCNCC3)[n]2)[n]c1c1c[n](C)c2c1cccc2,1
ID_3848,O=c1[n](CCC#N)c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c1c1cc(C#N)ccc1,0
ID_4684,O=c1[n](CCOC)c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c1c1ccc(OC)cc1,0
ID_4692,N#Cc1cc(c2c(=O)[n](CCOC)c3c(c[n]c(N4CCN(C)CC4)[n]3)[n]2)ccc1,0
ID_8962,O=c1[n](C)c2c(c[n]c(N3CCNCC3)[n]2)[n]c1c1ccccc1,0
ID_3847,N#Cc1cc(c2c(=O)[n](c3c(c[n]c(N4CCN(C)CC4)[n]3)[n]2)C)ccc1,0
ID_3843,O=c1[n](c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c1c1cc(cc(c1)F)F)C,0
ID_4701,O=c1[n](CCOC)c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c1c1ccccc1,0
ID_4666,O=c1[n](CCOC)c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c1c1cc(cc(c1)F)F,0
ID_3846,N#CCC[n]1c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c(c2ccc(Cl)cc2)c1=O,0
ID_4674,Clc1ccc(c2c(=O)[n](CCOC)c3c(c[n]c(N4CCNCC4)[n]3)[n]2)cc1,1
ID_4693,N#Cc1cc(c2c(=O)[n](CCOC)c3c(c[n]c(N4CCNCC4)[n]3)[n]2)ccc1,1
ID_3851,O=c1[n](c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c1c1ccccc1)C,0
ID_5090,O=c1[n](c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c1c1ccc(OC)cc1)C,0
ID_4685,O=c1[n](CCOC)c2c(c[n]c(N3CCNCC3)[n]2)[n]c1c1ccc(OC)cc1,1
ID_4709,O=c1[n](CCOC)c2c(c[n]c(N3CCNCC3)[n]2)[n]c1c1sccc1,1
ID_3865,N#CCC[n]1c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c(c1=O)CCc1ccccc1,0
ID_4732,O=c1[n](CCOC)c2c(c[n]c(N3CCNCC3)[n]2)[n]c1CCc1ccccc1,1
ID_4731,O=c1[n](CCOC)c2c(c[n]c(N3CCN(C)CC3)[n]2)[n]c1CCc1ccccc1,0
ID_4716,O=c1[n](CCOC)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1c1c[n](C)c2c1cccc2,0
ID_4686,O=c1[n](CCOC)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1c1ccc(OC)cc1,0
ID_4681,Fc1ccc(c2c(=O)[n](CCOC)c3c(c[n]c(N4CCOCC4)[n]3)[n]2)cc1,0
ID_4675,Clc1ccc(c2c(=O)[n](CCOC)c3c(c[n]c(N4CCOCC4)[n]3)[n]2)cc1,0
ID_4694,N#Cc1cc(c2c(=O)[n](CCOC)c3c(c[n]c(N4CCOCC4)[n]3)[n]2)ccc1,0
ID_8954,O=c1[n](C)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1c1cc(cc(c1)F)F,0
ID_9288,N#CCC[n]1c2c(c[n]c(N3CCOCC3)[n]2)[n]c(c2ccc(Cl)cc2)c1=O,0
ID_5103,N#CCC[n]1c2c(c[n]c(N3CCOCC3)[n]2)[n]c(c2ccc(OC)cc2)c1=O,0
ID_4667,O=c1[n](CCOC)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1c1cc(cc(c1)F)F,0
ID_9299,N#CCC[n]1c2c(c[n]c(N3CCOCC3)[n]2)[n]c(c2ccccc2)c1=O,0
ID_4702,O=c1[n](CCOC)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1c1ccccc1,0
ID_5101,O=c1[n](C)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1c1ccc(OC)cc1,0
ID_8964,O=c1[n](C)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1c1sccc1,0
ID_8970,O=c1[n](C)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1CCc1ccccc1,0
ID_4733,O=c1[n](CCOC)c2c(c[n]c(N3CCOCC3)[n]2)[n]c1CCc1ccccc1,0
ID_9300,N#CCC[n]1c2c(c[n]c(Nc3ccccc3)[n]2)[n]c(c2ccccc2)c1=O,0
ID_5111,N#CCC[n]1c2c(c[n]c(Nc3ccccc3)[n]2)[n]c(c2ccc(OC)cc2)c1=O,0
ID_5110,N#CCC[n]1c2c(c[n]c(Nc3cc(ccc3)OC)[n]2)[n]c(c2ccc(OC)cc2)c1=O,1
ID_6227,N#CCC[n]1c2c(c[n]c(Nc3cc(OC)ccc3)[n]2)[n]c(c2ccc(F)cc2)c1=O,1
ID_9286,N#CCC[n]1c2c(c[n]c(Nc3ccccc3)[n]2)[n]c(c2cc(cc(c2)F)F)c1=O,0
ID_4703,O=c1[n](CCOC)c2c(c[n]c(Nc3cc(OC)ccc3)[n]2)[n]c1c1ccccc1,0
ID_4695,N#Cc1cc(c2c(=O)[n](CCOC)c3c(c[n]c(Nc4ccccc4)[n]3)[n]2)ccc1,1
ID_8956,Clc1ccc(c2c(=O)[n](C)c3c(c[n]c(Nc4ccccc4)[n]3)[n]2)cc1,0
ID_8955,O=c1[n](C)c2c(c[n]c(Nc3ccccc3)[n]2)[n]c1c1cc(cc(c1)F)F,0
ID_4682,Fc1ccc(c2c(=O)[n](CCOC)c3c(c[n]c(Nc4cc(OC)ccc4)[n]3)[n]2)cc1,1
ID_9289,N#CCC[n]1c2c(c[n]c(Nc3ccccc3)[n]2)[n]c(c2ccc(Cl)cc2)c1=O,0
ID_6224,N#CCC[n]1c2c(c[n]c(Nc3cc(OC)ccc3)[n]2)[n]c(c2cc(cc(c2)F)F)c1=O,1
ID_6226,Fc1ccc(c2c(=O)[n](C)c3c(c[n]c(Nc4cc(OC)ccc4)[n]3)[n]2)cc1,0
ID_4704,O=c1[n](CCOC)c2c(c[n]c(Nc3ccccc3)[n]2)[n]c1c1ccccc1,1
ID_4687,O=c1[n](CCOC)c2c(c[n]c(Nc3ccccc3)[n]2)[n]c1c1ccc(OC)cc1,0
ID_6228,O=c1[n](C)c2c(c[n]c(Nc3cc(OC)ccc3)[n]2)[n]c1c1ccccc1,0
ID_5108,O=c1[n](C)c2c(c[n]c(Nc3cc(ccc3)OC)[n]2)[n]c1c1ccc(OC)cc1,0
ID_4676,Clc1ccc(c2c(=O)[n](CCOC)c3c(c[n]c(Nc4ccccc4)[n]3)[n]2)cc1,0
ID_8959,Fc1ccc(c2c(=O)[n](C)c3c(c[n]c(Nc4ccccc4)[n]3)[n]2)cc1,0
ID_6232,N#CCC[n]1c2c(c[n]c(Nc3cc(OC)ccc3)[n]2)[n]c(c1=O)c1sccc1,1
ID_4734,O=c1[n](CCOC)c2c(c[n]c(Nc3cc(OC)ccc3)[n]2)[n]c1CCc1ccccc1,1
ID_4735,O=c1[n](CCOC)c2c(c[n]c(Nc3ccccc3)[n]2)[n]c1CCc1ccccc1,1
ID_6243,O=c1[n](C)c2c(c[n]c(Nc3cc(OC)ccc3)[n]2)[n]c1CCc1ccccc1,0
ID_9053,O=c1[n](Cc2cc(c(Cl)cc2)Cl)c(=O)[n](c2[n]c(OCc3cc4c(cc3)OCO4)[n](c12)C)C,1
ID_9075,N#CCC[n]1c2c(c[n]c(OCc3ccccc3)[n]2)[n]c(c2c[n](C)c3c2cccc3)c1=O,0
ID_8957,Clc1ccc(c2c(=O)[n](C)c3c(c[n]c(OCc4ccccc4)[n]3)[n]2)cc1,0
ID_4697,N#Cc1cc(c2c(=O)[n](CCOC)c3c(c[n]c(OCc4ccccc4)[n]3)[n]2)ccc1,1
ID_4705,O=c1[n](CCOC)c2c(c[n]c(OCc3ccccc3)[n]2)[n]c1c1ccccc1,1
ID_9294,N#CCC[n]1c2c(c[n]c(OCc3ccccc3)[n]2)[n]c(c2ccc(F)cc2)c1=O,1
ID_4678,Clc1ccc(c2c(=O)[n](CCOC)c3c(c[n]c(OCc4ccccc4)[n]3)[n]2)cc1,1
ID_4670,O=c1[n](CCOC)c2c(c[n]c(OCc3ccccc3)[n]2)[n]c1c1cc(cc(c1)F)F,1
ID_9290,N#CCC[n]1c2c(c[n]c(OCc3ccccc3)[n]2)[n]c(c2ccc(Cl)cc2)c1=O,0
ID_8960,Fc1ccc(c2c(=O)[n](C)c3c(c[n]c(OCc4ccccc4)[n]3)[n]2)cc1,0
ID_8965,O=c1[n](C)c2c(c[n]c(OCc3ccccc3)[n]2)[n]c1c1sccc1,0
ID_8971,O=c1[n](C)c2c(c[n]c(OCc3ccccc3)[n]2)[n]c1CCc1ccccc1,0
ID_4737,O=c1[n](CCOC)c2c(c[n]c(OCc3ccccc3)[n]2)[n]c1CCc1ccccc1,1
ID_4718,Clc1cc(Oc2[n]cc3c([n](CCOC)c(=O)c(c4c[n](C)c5c4cccc5)[n]3)[n]2)ccc1,0
ID_4717,O=c1[n](CCOC)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1c1c[n](C)c2c1cccc2,1
ID_9077,O=c1[n](c2c(c[n]c(Oc3ccccc3)[n]2)[n]c1c1c[n](c2c1cccc2)C)C,0
ID_4719,O=c1[n](CCOC)c2c(c[n]c(Oc3ccccc3)[n]2)[n]c1c1c[n](C)c2c1cccc2,1
ID_9295,N#CCC[n]1c2c(c[n]c(Oc3cc(Cl)ccc3)[n]2)[n]c(c2ccc(F)cc2)c1=O,0
ID_4690,O=c1[n](CCOC)c2c(c[n]c(Oc3ccccc3)[n]2)[n]c1c1ccc(OC)cc1,1
ID_4689,O=c1[n](CCOC)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1c1ccc(OC)cc1,1
ID_4706,O=c1[n](CCOC)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1c1ccccc1,1
ID_9298,O=c1[n](CCC#N)c2c(c[n]c(Oc3ccccc3)[n]2)[n]c1c1cc(C#N)ccc1,0
ID_5799,N#CCC[n]1c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c(c2ccc(OC)cc2)c1=O,1
ID_4698,N#Cc1cc(c2c(=O)[n](CCOC)c3c(c[n]c(Oc4ccc(OC)cc4)[n]3)[n]2)ccc1,1
ID_5787,O=c1[n](C)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1c1cc(cc(c1)F)F,1
ID_5804,N#CCC[n]1c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c(c2ccccc2)c1=O,1
ID_5793,Fc1ccc(c2c(=O)[n](C)c3c(c[n]c(Oc4ccc(OC)cc4)[n]3)[n]2)cc1,1
ID_4699,N#Cc1cc(c2c(=O)[n](CCOC)c3c(c[n]c(Oc4cc(Cl)ccc4)[n]3)[n]2)ccc1,1
ID_4671,O=c1[n](CCOC)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1c1cc(cc(c1)F)F,1
ID_9301,N#CCC[n]1c2c(c[n]c(Oc3cc(Cl)ccc3)[n]2)[n]c(c2ccccc2)c1=O,0
ID_9291,N#CCC[n]1c2c(c[n]c(Oc3cc(ccc3)Cl)[n]2)[n]c(c2ccc(Cl)cc2)c1=O,0
ID_9297,Clc1cc(Oc2[n]cc3c([n](CCC#N)c(=O)c(c4cc(C#N)ccc4)[n]3)[n]2)ccc1,0
ID_5795,N#CCC[n]1c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c(c2ccc(F)cc2)c1=O,1
ID_4700,N#Cc1cc(c2c(=O)[n](CCOC)c3c(c[n]c(Oc4ccccc4)[n]3)[n]2)ccc1,1
ID_5801,O=c1[n](CCC#N)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1c1cc(C#N)ccc1,1
ID_4679,Clc1ccc(c2c(=O)[n](CCOC)c3c(c[n]c(Oc4ccc(OC)cc4)[n]3)[n]2)cc1,1
ID_9296,N#CCC[n]1c2c(c[n]c(Oc3ccccc3)[n]2)[n]c(c2ccc(F)cc2)c1=O,0
ID_5120,N#CCC[n]1c2c(c[n]c(Oc3cc(Cl)ccc3)[n]2)[n]c(c2ccc(OC)cc2)c1=O,0
ID_9302,N#CCC[n]1c2c(c[n]c(Oc3ccccc3)[n]2)[n]c(c2ccccc2)c1=O,0
ID_9303,N#CCC[n]1c2c(c[n]c(Oc3ccccc3)[n]2)[n]c(c1=O)c1sccc1,0
ID_4712,Clc1cc(Oc2[n]cc3c([n](CCOC)c(=O)c(c4sccc4)[n]3)[n]2)ccc1,0
ID_4711,O=c1[n](CCOC)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1c1sccc1,1
ID_8966,O=c1[n](C)c2c(c[n]c(Oc3ccccc3)[n]2)[n]c1c1sccc1,0
ID_4713,O=c1[n](CCOC)c2c(c[n]c(Oc3ccccc3)[n]2)[n]c1c1sccc1,1
ID_5808,O=c1[n](C)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1c1sccc1,1
ID_5809,N#CCC[n]1c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c(c1=O)c1sccc1,1
ID_4740,O=c1[n](CCOC)c2c(c[n]c(Oc3ccccc3)[n]2)[n]c1CCc1ccccc1,1
ID_9305,N#CCC[n]1c2c(c[n]c(Oc3ccccc3)[n]2)[n]c(c1=O)CCc1ccccc1,1
ID_9304,N#CCC[n]1c2c(c[n]c(Oc3cc(Cl)ccc3)[n]2)[n]c(c1=O)CCc1ccccc1,1
ID_4738,O=c1[n](CCOC)c2c(c[n]c(Oc3ccc(OC)cc3)[n]2)[n]c1CCc1ccccc1,1
ID_8972,O=c1[n](C)c2c(c[n]c(Oc3ccccc3)[n]2)[n]c1CCc1ccccc1,0
ID_4720,O=c1[n](CCOC)c2[n]c[n]cc2[n]c1c1c[n](C)c2c1cccc2,1
ID_6564,N#CCC[n]1c2c(c[n]c(OC)[n]2)[n]c(c2c[n](C)c3c2cccc3)c1=O,1
ID_6563,O=c1[n](c2c(c[n]c(OC)[n]2)[n]c1c1c[n](c2c1cccc2)C)C,1
ID_3631,N#CCC[n]1c2c(c[n]c(N(C)C)[n]2)[n]c(c2ccc(F)cc2)c1=O,0
